Product ID,Title,Vendor,Created At,Updated At,Variant ID,Variant Title,Variant Price,Image URL,Region,Variety,Elevation,Processing,Roast profile,Flavour notes,Acidity
8812268028156,🧧🍊🐉 Lunar New Year Blend🐉🍊🧧 (CNY Special!),Cowpresso Coffee Roasters Singapore,2024-11-06,2025-01-14,46649533169916,250 Gram Parcel / Whole beans,25.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/lunar_new_year.png?v=1734496607,,"Old Trees Typica, SL 14 , SL 28","1,200 - 2,200",Natural & Washed,Medium Roast,,Winey & Citric
8812268028156,🧧🍊🐉 Lunar New Year Blend🐉🍊🧧 (CNY Special!),Cowpresso Coffee Roasters Singapore,2024-11-06,2025-01-14,46649533202684,250 Gram Parcel / Pourover (Medium Grind),25.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/lunar_new_year.png?v=1734496607,,"Old Trees Typica, SL 14 , SL 28","1,200 - 2,200",Natural & Washed,Medium Roast,,Winey & Citric
8812268028156,🧧🍊🐉 Lunar New Year Blend🐉🍊🧧 (CNY Special!),Cowpresso Coffee Roasters Singapore,2024-11-06,2025-01-14,46649533235452,250 Gram Parcel / Cold brew (Coarse Grind),25.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/lunar_new_year.png?v=1734496607,,"Old Trees Typica, SL 14 , SL 28","1,200 - 2,200",Natural & Washed,Medium Roast,,Winey & Citric
8812268028156,🧧🍊🐉 Lunar New Year Blend🐉🍊🧧 (CNY Special!),Cowpresso Coffee Roasters Singapore,2024-11-06,2025-01-14,46649533268220,250 Gram Parcel / Other grind size (Please state in at Cart page),25.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/lunar_new_year.png?v=1734496607,,"Old Trees Typica, SL 14 , SL 28","1,200 - 2,200",Natural & Washed,Medium Roast,,Winey & Citric
8812268028156,🧧🍊🐉 Lunar New Year Blend🐉🍊🧧 (CNY Special!),Cowpresso Coffee Roasters Singapore,2024-11-06,2025-01-14,46649533300988,500gm (250gm x 2) Parcel / Whole beans,47.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/lunar_new_year.png?v=1734496607,,"Old Trees Typica, SL 14 , SL 28","1,200 - 2,200",Natural & Washed,Medium Roast,,Winey & Citric
8812268028156,🧧🍊🐉 Lunar New Year Blend🐉🍊🧧 (CNY Special!),Cowpresso Coffee Roasters Singapore,2024-11-06,2025-01-14,46649533333756,500gm (250gm x 2) Parcel / Pourover (Medium Grind),47.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/lunar_new_year.png?v=1734496607,,"Old Trees Typica, SL 14 , SL 28","1,200 - 2,200",Natural & Washed,Medium Roast,,Winey & Citric
8812268028156,🧧🍊🐉 Lunar New Year Blend🐉🍊🧧 (CNY Special!),Cowpresso Coffee Roasters Singapore,2024-11-06,2025-01-14,46649533366524,500gm (250gm x 2) Parcel / Cold brew (Coarse Grind),47.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/lunar_new_year.png?v=1734496607,,"Old Trees Typica, SL 14 , SL 28","1,200 - 2,200",Natural & Washed,Medium Roast,,Winey & Citric
8812268028156,🧧🍊🐉 Lunar New Year Blend🐉🍊🧧 (CNY Special!),Cowpresso Coffee Roasters Singapore,2024-11-06,2025-01-14,46649533399292,500gm (250gm x 2) Parcel / Other grind size (Please state in at Cart page),47.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/lunar_new_year.png?v=1734496607,,"Old Trees Typica, SL 14 , SL 28","1,200 - 2,200",Natural & Washed,Medium Roast,,Winey & Citric
8812268028156,🧧🍊🐉 Lunar New Year Blend🐉🍊🧧 (CNY Special!),Cowpresso Coffee Roasters Singapore,2024-11-06,2025-01-14,46649533432060,1000 Gram Parcel / Whole beans,69.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/lunar_new_year.png?v=1734496607,,"Old Trees Typica, SL 14 , SL 28","1,200 - 2,200",Natural & Washed,Medium Roast,,Winey & Citric
8812268028156,🧧🍊🐉 Lunar New Year Blend🐉🍊🧧 (CNY Special!),Cowpresso Coffee Roasters Singapore,2024-11-06,2025-01-14,46649533464828,1000 Gram Parcel / Pourover (Medium Grind),69.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/lunar_new_year.png?v=1734496607,,"Old Trees Typica, SL 14 , SL 28","1,200 - 2,200",Natural & Washed,Medium Roast,,Winey & Citric
